Current city,Current x,Current y,.jpg name,.jpg url,Dominant Color,Color Palette,R,G,B,HLS,H,L,S
Amsterdam,52.3727598,4.8936041,Gezicht op een slagerswinkel - s0119V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Gezicht_op_een_slagerswinkel_-_s0119V1962_-_Van_Gogh_Museum.jpg/150px-Gezicht_op_een_slagerswinkel_-_s0119V1962_-_Van_Gogh_Museum.jpg,"(162, 149, 118)","[(162, 151, 123), (136, 106, 55), (206, 207, 177), (75, 58, 48), (74, 88, 115)]",162.0,149.0,118.0,"(0.11742424242424243, 140.0, -0.15827338129496402)",0.11742424242424243,140.0,-0.15827338129496402
New York,40.7127281,-74.0060152,Van Gogh - Landschaft im Schnee.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Van_Gogh_-_Landschaft_im_Schnee.jpg/150px-Van_Gogh_-_Landschaft_im_Schnee.jpg,"(184, 188, 178)","[(170, 170, 152), (112, 97, 45), (227, 226, 223), (58, 112, 140), (108, 70, 76)]",184.0,188.0,178.0,"(0.2333333333333333, 183.0, -0.027472527472527472)",0.2333333333333333,183.0,-0.027472527472527472
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Sprig of flowering almond in a glass - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Vincent_van_Gogh_-_Sprig_of_flowering_almond_in_a_glass_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Sprig_of_flowering_almond_in_a_glass_-_Google_Art_Project.jpg,"(176, 175, 152)","[(175, 174, 152), (113, 55, 20), (150, 141, 53), (230, 228, 224), (86, 110, 106)]",176.0,175.0,152.0,"(0.15972222222222224, 164.0, -0.0736196319018405)",0.15972222222222224,164.0,-0.0736196319018405
,,,Blossoming Almond Branch in a Glass with a Book - My Dream.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Blossoming_Almond_Branch_in_a_Glass_with_a_Book_-_My_Dream.jpg/150px-Blossoming_Almond_Branch_in_a_Glass_with_a_Book_-_My_Dream.jpg,"(189, 178, 167)","[(192, 180, 168), (90, 89, 84), (147, 86, 89), (235, 222, 224), (124, 110, 92)]",189.0,178.0,167.0,"(0.08333333333333333, 178.0, -0.062146892655367235)",0.08333333333333333,178.0,-0.062146892655367235
,,,Van Gogh - Stillleben mit Apfelsinenkorb.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Stillleben_mit_Apfelsinenkorb.jpeg/150px-Van_Gogh_-_Stillleben_mit_Apfelsinenkorb.jpeg,"(207, 184, 146)","[(208, 185, 146), (194, 112, 68), (212, 108, 89), (127, 124, 127), (240, 225, 220)]",207.0,184.0,146.0,"(0.10382513661202186, 176.5, -0.1737891737891738)",0.10382513661202186,176.5,-0.1737891737891738
Amsterdam,52.3727598,4.8936041,Een paar leren klompen - s0120V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg/150px-Een_paar_leren_klompen_-_s0120V1962_-_Van_Gogh_Museum.jpg,"(140, 136, 100)","[(138, 134, 98), (42, 48, 40), (191, 194, 178), (68, 60, 32), (196, 188, 138)]",140.0,136.0,100.0,"(0.15, 120.0, -0.16806722689075632)",0.15,120.0,-0.16806722689075632
Otterlo,52.1015221,5.7720779,Van Gogh - Stillleben mit Kartoffeln in gelber Schüssel.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Van_Gogh_-_Stillleben_mit_Kartoffeln_in_gelber_Sch%C3%BCssel.jpeg/150px-Van_Gogh_-_Stillleben_mit_Kartoffeln_in_gelber_Sch%C3%BCssel.jpeg,"(177, 159, 143)","[(176, 158, 144), (175, 156, 48), (98, 73, 54), (89, 117, 147), (233, 219, 143)]",177.0,159.0,143.0,"(0.0784313725490196, 160.0, -0.1069182389937107)",0.0784313725490196,160.0,-0.1069182389937107
Muse,23.71313865,97.9637343757566,Van Gogh - Das Viadukt in Arles oder Der blaue Zug.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Van_Gogh_-_Das_Viadukt_in_Arles_oder_Der_blaue_Zug.jpeg/150px-Van_Gogh_-_Das_Viadukt_in_Arles_oder_Der_blaue_Zug.jpeg,"(186, 174, 118)","[(188, 177, 120), (190, 191, 208), (114, 96, 82), (172, 169, 42), (120, 140, 150)]",186.0,174.0,118.0,"(0.1372549019607843, 152.0, -0.2251655629139073)",0.1372549019607843,152.0,-0.2251655629139073
,,,Van Gogh - Pont de Gleize bei Arles.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Van_Gogh_-_Pont_de_Gleize_bei_Arles.jpeg/150px-Van_Gogh_-_Pont_de_Gleize_bei_Arles.jpeg,"(166, 145, 139)","[(182, 176, 185), (120, 86, 55), (169, 126, 93), (97, 80, 88), (98, 97, 123)]",166.0,145.0,139.0,"(0.037037037037037035, 152.5, -0.0891089108910891)",0.037037037037037035,152.5,-0.0891089108910891
Otterlo,52.1015221,5.7720779,Van Gogh -Die Brücke von Langlois in Arles mit Wäscherinnen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Van_Gogh_-Die_Br%C3%BCcke_von_Langlois_in_Arles_mit_W%C3%A4scherinnen.jpeg/150px-Van_Gogh_-Die_Br%C3%BCcke_von_Langlois_in_Arles_mit_W%C3%A4scherinnen.jpeg,"(154, 143, 83)","[(162, 155, 105), (172, 194, 213), (74, 80, 57), (148, 130, 32), (107, 72, 20)]",154.0,143.0,83.0,"(0.14084507042253522, 118.5, -0.3021276595744681)",0.14084507042253522,118.5,-0.3021276595744681
,,,"Van Gogh 1888-03, Arles - Two Lovers (Fragment) F 544 JH 1369.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg/150px-Van_Gogh_1888-03%2C_Arles_-_Two_Lovers_%28Fragment%29_F_544_JH_1369.jpg,"(102, 110, 65)","[(102, 104, 60), (181, 147, 74), (85, 141, 140), (26, 48, 51), (133, 178, 138)]",102.0,110.0,65.0,"(0.19629629629629627, 87.5, -0.26011560693641617)",0.19629629629629627,87.5,-0.26011560693641617
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - De brug van Langlois - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Vincent_van_Gogh_-_De_brug_van_Langlois_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_De_brug_van_Langlois_-_Google_Art_Project.jpg,"(157, 158, 119)","[(158, 159, 119), (201, 201, 195), (104, 109, 35), (74, 97, 72), (97, 92, 94)]",157.0,158.0,119.0,"(0.17094017094017092, 138.5, -0.14181818181818182)",0.17094017094017092,138.5,-0.14181818181818182
Otterlo,52.1015221,5.7720779,Van Gogh - Blühender Pfirsichbaum.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Van_Gogh_-_Bl%C3%BChender_Pfirsichbaum.jpeg/150px-Van_Gogh_-_Bl%C3%BChender_Pfirsichbaum.jpeg,"(152, 160, 148)","[(151, 159, 145), (110, 111, 53), (179, 197, 201), (87, 106, 97), (111, 96, 88)]",152.0,160.0,148.0,"(0.27777777777777773, 154.0, -0.0392156862745098)",0.27777777777777773,154.0,-0.0392156862745098
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - De roze boomgaard - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Vincent_van_Gogh_-_De_roze_boomgaard_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_De_roze_boomgaard_-_Google_Art_Project.jpg,"(135, 138, 105)","[(136, 140, 107), (199, 210, 202), (211, 207, 167), (71, 55, 45), (192, 205, 162)]",135.0,138.0,105.0,"(0.1818181818181818, 121.5, -0.13692946058091288)",0.1818181818181818,121.5,-0.13692946058091288
New York,40.7127281,-74.0060152,Vincent Van Gogh 0021.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Vincent_Van_Gogh_0021.jpg/150px-Vincent_Van_Gogh_0021.jpg,"(130, 127, 71)","[(129, 127, 69), (224, 216, 203), (205, 195, 145), (44, 34, 18), (77, 53, 32)]",130.0,127.0,71.0,"(0.15819209039548024, 100.5, -0.2964824120603015)",0.15819209039548024,100.5,-0.2964824120603015
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - The white orchard - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Vincent_van_Gogh_-_The_white_orchard_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_The_white_orchard_-_Google_Art_Project.jpg,"(171, 177, 137)","[(172, 179, 138), (104, 108, 37), (207, 223, 214), (84, 94, 81), (105, 86, 77)]",171.0,177.0,137.0,"(0.19166666666666665, 157.0, -0.1282051282051282)",0.19166666666666665,157.0,-0.1282051282051282
,,,Van Gogh - Blühender Obstgarten mit Aprikosenbäumen1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Van_Gogh_-_Bl%C3%BChender_Obstgarten_mit_Aprikosenb%C3%A4umen1.jpeg/150px-Van_Gogh_-_Bl%C3%BChender_Obstgarten_mit_Aprikosenb%C3%A4umen1.jpeg,"(114, 110, 97)","[(116, 113, 100), (177, 181, 184), (200, 182, 135), (173, 174, 156), (60, 54, 39)]",114.0,110.0,97.0,"(0.12745098039215685, 105.5, -0.08133971291866028)",0.12745098039215685,105.5,-0.08133971291866028
Amsterdam,52.3727598,4.8936041,Bloeiende boomgaard - s0038V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Bloeiende_boomgaard_-_s0038V1962_-_Van_Gogh_Museum.jpg/150px-Bloeiende_boomgaard_-_s0038V1962_-_Van_Gogh_Museum.jpg,"(135, 141, 114)","[(134, 141, 114), (196, 191, 167), (62, 76, 52), (84, 95, 56), (78, 73, 60)]",135.0,141.0,114.0,"(0.20370370370370372, 127.5, -0.1067193675889328)",0.20370370370370372,127.5,-0.1067193675889328
Edinburgh,55.9533456,-3.1883749,Vincent van Gogh - Orchard in Blossom (Plum Trees) - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Vincent_van_Gogh_-_Orchard_in_Blossom_%28Plum_Trees%29_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Orchard_in_Blossom_%28Plum_Trees%29_-_Google_Art_Project.jpg,"(135, 138, 110)","[(134, 136, 106), (186, 195, 187), (58, 64, 35), (197, 184, 164), (84, 60, 48)]",135.0,138.0,110.0,"(0.18452380952380953, 124.0, -0.11382113821138211)",0.18452380952380953,124.0,-0.11382113821138211
New Haven,41.3082138,-72.9250518,Vincent van Gogh - Orchard Bordered by Cypresse - ILE2017.12.1 - Yale University Art Gallery.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Vincent_van_Gogh_-_Orchard_Bordered_by_Cypresse_-_ILE2017.12.1_-_Yale_University_Art_Gallery.jpg/150px-Vincent_van_Gogh_-_Orchard_Bordered_by_Cypresse_-_ILE2017.12.1_-_Yale_University_Art_Gallery.jpg,"(101, 112, 91)","[(96, 109, 90), (35, 28, 25), (177, 157, 115), (126, 160, 170), (200, 201, 165)]",101.0,112.0,91.0,"(0.25396825396825395, 101.5, -0.1044776119402985)",0.25396825396825395,101.5,-0.1044776119402985
Otterlo,52.1015221,5.7720779,"Van Gogh - Blühender Obstgarten, von Zypressen umgeben.jpeg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Van_Gogh_-_Bl%C3%BChender_Obstgarten%2C_von_Zypressen_umgeben.jpeg/150px-Van_Gogh_-_Bl%C3%BChender_Obstgarten%2C_von_Zypressen_umgeben.jpeg,"(162, 161, 143)","[(165, 165, 150), (89, 102, 107), (152, 126, 67), (230, 206, 153), (111, 97, 90)]",162.0,161.0,143.0,"(0.15789473684210528, 152.5, -0.0627062706270627)",0.15789473684210528,152.5,-0.0627062706270627
,,,Van Gogh - Die Brücke von Langlois in Arles2.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Van_Gogh_-_Die_Br%C3%BCcke_von_Langlois_in_Arles2.jpeg/150px-Van_Gogh_-_Die_Br%C3%BCcke_von_Langlois_in_Arles2.jpeg,"(124, 109, 79)","[(126, 111, 80), (168, 192, 199), (227, 187, 131), (176, 184, 148), (163, 161, 145)]",124.0,109.0,79.0,"(0.11111111111111112, 101.5, -0.22388059701492538)",0.11111111111111112,101.5,-0.22388059701492538
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Bloeiend perenboompje - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Vincent_van_Gogh_-_Bloeiend_perenboompje_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Bloeiend_perenboompje_-_Google_Art_Project.jpg,"(172, 163, 108)","[(160, 152, 100), (58, 59, 40), (194, 192, 188), (94, 56, 39), (231, 219, 141)]",172.0,163.0,108.0,"(0.14322916666666666, 140.0, -0.2302158273381295)",0.14322916666666666,140.0,-0.2302158273381295
,,,Van Gogh - Blühender Obstgarten mit Pfirsichbäumen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Van_Gogh_-_Bl%C3%BChender_Obstgarten_mit_Pfirsichb%C3%A4umen.jpeg/150px-Van_Gogh_-_Bl%C3%BChender_Obstgarten_mit_Pfirsichb%C3%A4umen.jpeg,"(157, 162, 152)","[(150, 153, 138), (183, 204, 215), (70, 88, 82), (109, 97, 61), (216, 216, 186)]",157.0,162.0,152.0,"(0.25, 157.0, -0.03205128205128205)",0.25,157.0,-0.03205128205128205
Amsterdam,52.3727598,4.8936041,Amandelboom in bloei - s0035V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Amandelboom_in_bloei_-_s0035V1962_-_Van_Gogh_Museum.jpg/150px-Amandelboom_in_bloei_-_s0035V1962_-_Van_Gogh_Museum.jpg,"(123, 121, 86)","[(124, 122, 87), (47, 53, 41), (207, 194, 161), (188, 188, 146), (172, 177, 164)]",123.0,121.0,86.0,"(0.15765765765765766, 104.5, -0.178743961352657)",0.15765765765765766,104.5,-0.178743961352657
,,,"Vincent van Gogh - Apricot Trees in Blossom (1888, Johannesburg).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Vincent_van_Gogh_-_Apricot_Trees_in_Blossom_%281888%2C_Johannesburg%29.jpg/150px-Vincent_van_Gogh_-_Apricot_Trees_in_Blossom_%281888%2C_Johannesburg%29.jpg,"(174, 158, 93)","[(173, 156, 91), (42, 47, 28), (99, 101, 71), (152, 175, 183), (89, 58, 26)]",174.0,158.0,93.0,"(0.1337448559670782, 133.5, -0.30566037735849055)",0.1337448559670782,133.5,-0.30566037735849055
,,,Van Gogh - Blühender Obstgarten2.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Van_Gogh_-_Bl%C3%BChender_Obstgarten2.jpeg/150px-Van_Gogh_-_Bl%C3%BChender_Obstgarten2.jpeg,"(142, 164, 156)","[(162, 170, 146), (155, 195, 221), (101, 100, 63), (76, 138, 161), (105, 95, 92)]",142.0,164.0,156.0,"(0.4393939393939394, 153.0, -0.07236842105263158)",0.4393939393939394,153.0,-0.07236842105263158
,,,Van Gogh - Pfad durch eine Wiese mit Weiden.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg/150px-Van_Gogh_-_Pfad_durch_eine_Wiese_mit_Weiden.jpeg,"(113, 79, 36)","[(115, 82, 41), (121, 159, 178), (43, 44, 23), (160, 154, 121), (187, 125, 72)]",113.0,79.0,36.0,"(0.09307359307359309, 74.5, -0.5238095238095238)",0.09307359307359309,74.5,-0.5238095238095238
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - De roze perzikboom - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Vincent_van_Gogh_-_De_roze_perzikboom_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_De_roze_perzikboom_-_Google_Art_Project.jpg,"(151, 163, 146)","[(151, 163, 145), (113, 105, 53), (222, 224, 198), (51, 52, 36), (85, 68, 36)]",151.0,163.0,146.0,"(0.2843137254901961, 154.5, -0.05537459283387622)",0.2843137254901961,154.5,-0.05537459283387622
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Veld met bloemen bij Arles - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Vincent_van_Gogh_-_Veld_met_bloemen_bij_Arles_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Veld_met_bloemen_bij_Arles_-_Google_Art_Project.jpg,"(126, 132, 70)","[(121, 127, 65), (44, 61, 37), (149, 168, 153), (189, 171, 69), (92, 60, 38)]",126.0,132.0,70.0,"(0.18279569892473116, 101.0, -0.31)",0.18279569892473116,101.0,-0.31
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Boerderij in een korenveld - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Vincent_van_Gogh_-_Boerderij_in_een_korenveld_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Boerderij_in_een_korenveld_-_Google_Art_Project.jpg,"(116, 115, 91)","[(114, 113, 87), (163, 164, 165), (182, 163, 128), (58, 53, 46), (56, 72, 60)]",116.0,115.0,91.0,"(0.16, 103.5, -0.12195121951219512)",0.16,103.5,-0.12195121951219512
Greifswald,54.095791,13.3815238,Van Gogh - Allee bei Arles mit Häusern.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Van_Gogh_-_Allee_bei_Arles_mit_H%C3%A4usern.jpeg/150px-Van_Gogh_-_Allee_bei_Arles_mit_H%C3%A4usern.jpeg,"(105, 164, 201)","[(97, 162, 211), (124, 126, 48), (217, 197, 125), (115, 135, 96), (60, 68, 93)]",105.0,164.0,201.0,"(0.5642361111111112, 153.0, -0.3157894736842105)",0.5642361111111112,153.0,-0.3157894736842105
Cologne,50.938361,6.959974,The Langlois Bridge at Arles - My Dream.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/The_Langlois_Bridge_at_Arles_-_My_Dream.jpg/150px-The_Langlois_Bridge_at_Arles_-_My_Dream.jpg,"(196, 199, 198)","[(192, 196, 196), (47, 56, 48), (110, 70, 31), (152, 110, 64), (108, 128, 128)]",196.0,199.0,198.0,"(0.4444444444444444, 197.5, -0.007633587786259542)",0.4444444444444444,197.5,-0.007633587786259542
,,,Van Gogh - Wiese mit Blumen unter Gewitterhimmel.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Van_Gogh_-_Wiese_mit_Blumen_unter_Gewitterhimmel.jpeg/150px-Van_Gogh_-_Wiese_mit_Blumen_unter_Gewitterhimmel.jpeg,"(94, 116, 79)","[(95, 116, 79), (169, 181, 189), (28, 54, 26), (178, 180, 157), (156, 180, 116)]",94.0,116.0,79.0,"(0.26576576576576577, 97.5, -0.19170984455958548)",0.26576576576576577,97.5,-0.19170984455958548
Amsterdam,52.3727598,4.8936041,Veld met klaprozen - s0033V1962 - Van Gogh Museum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Veld_met_klaprozen_-_s0033V1962_-_Van_Gogh_Museum.jpg/150px-Veld_met_klaprozen_-_s0033V1962_-_Van_Gogh_Museum.jpg,"(178, 193, 193)","[(177, 193, 192), (88, 107, 65), (136, 153, 141), (173, 170, 137), (152, 172, 134)]",178.0,193.0,193.0,"(0.5, 185.5, -0.04065040650406504)",0.5,185.5,-0.04065040650406504
Philadelphia,39.9527237,-75.1635262,Vincent van Gogh - Still Life (Nature morte) - BF928 - Barnes Foundation.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Vincent_van_Gogh_-_Still_Life_%28Nature_morte%29_-_BF928_-_Barnes_Foundation.jpg/150px-Vincent_van_Gogh_-_Still_Life_%28Nature_morte%29_-_BF928_-_Barnes_Foundation.jpg,"(193, 180, 140)","[(192, 180, 141), (48, 49, 39), (141, 76, 40), (115, 121, 108), (136, 111, 51)]",193.0,180.0,140.0,"(0.12578616352201258, 166.5, -0.16012084592145015)",0.12578616352201258,166.5,-0.16012084592145015
Otterlo,52.1015221,5.7720779,"Van Gogh - Stillleben mit Flasche, Zitronen und Orangen.jpeg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Van_Gogh_-_Stillleben_mit_Flasche%2C_Zitronen_und_Orangen.jpeg/150px-Van_Gogh_-_Stillleben_mit_Flasche%2C_Zitronen_und_Orangen.jpeg,"(175, 179, 144)","[(177, 180, 144), (85, 74, 66), (87, 134, 120), (158, 143, 59), (215, 218, 201)]",175.0,179.0,144.0,"(0.18571428571428572, 161.5, -0.10903426791277258)",0.18571428571428572,161.5,-0.10903426791277258
,,,"Van Gogh - Stillleben mit Kaffeekanne, Geschirr und Früchten.jpeg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/40/Van_Gogh_-_Stillleben_mit_Kaffeekanne%2C_Geschirr_und_Fr%C3%BCchten.jpeg/150px-Van_Gogh_-_Stillleben_mit_Kaffeekanne%2C_Geschirr_und_Fr%C3%BCchten.jpeg,"(178, 170, 122)","[(178, 167, 122), (58, 55, 59), (184, 194, 197), (111, 76, 69), (181, 133, 46)]",178.0,170.0,122.0,"(0.14285714285714288, 150.0, -0.18791946308724833)",0.14285714285714288,150.0,-0.18791946308724833
Virginia,37.1232245,-78.4927721,Van Gogh - Schale mit Gänseblümchen.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Van_Gogh_-_Schale_mit_G%C3%A4nsebl%C3%BCmchen.jpeg/150px-Van_Gogh_-_Schale_mit_G%C3%A4nsebl%C3%BCmchen.jpeg,"(81, 107, 81)","[(83, 109, 83), (16, 39, 30), (194, 212, 170), (161, 193, 158), (156, 176, 160)]",81.0,107.0,81.0,"(0.3333333333333333, 94.0, -0.13978494623655913)",0.3333333333333333,94.0,-0.13978494623655913
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - De oogst - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Vincent_van_Gogh_-_De_oogst_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_De_oogst_-_Google_Art_Project.jpg,"(141, 130, 73)","[(142, 129, 70), (136, 164, 151), (56, 60, 49), (215, 186, 103), (194, 196, 110)]",141.0,130.0,73.0,"(0.13970588235294118, 107.0, -0.32075471698113206)",0.13970588235294118,107.0,-0.32075471698113206
Otterlo,52.1015221,5.7720779,Van Gogh - Heuschober in der Provence.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Van_Gogh_-_Heuschober_in_der_Provence.jpeg/150px-Van_Gogh_-_Heuschober_in_der_Provence.jpeg,"(191, 153, 71)","[(194, 153, 65), (192, 194, 199), (98, 98, 60), (195, 177, 141), (139, 87, 28)]",191.0,153.0,71.0,"(0.11388888888888889, 131.0, -0.46153846153846156)",0.11388888888888889,131.0,-0.46153846153846156
Washington,38.8950368,-77.0365427,"Farmhouse in Provence, 1888, Vincent van Gogh, NGA.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Farmhouse_in_Provence%2C_1888%2C_Vincent_van_Gogh%2C_NGA.jpg/150px-Farmhouse_in_Provence%2C_1888%2C_Vincent_van_Gogh%2C_NGA.jpg,"(162, 141, 74)","[(155, 138, 73), (168, 210, 208), (44, 77, 70), (222, 179, 95), (99, 46, 20)]",162.0,141.0,74.0,"(0.1268939393939394, 118.0, -0.37606837606837606)",0.1268939393939394,118.0,-0.37606837606837606
Otterlo,52.1015221,5.7720779,Van Gogh - Blick auf Saites-Maries1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Van_Gogh_-_Blick_auf_Saites-Maries1.jpeg/150px-Van_Gogh_-_Blick_auf_Saites-Maries1.jpeg,"(126, 124, 105)","[(118, 115, 99), (192, 195, 164), (200, 156, 111), (46, 39, 40), (179, 177, 191)]",126.0,124.0,105.0,"(0.15079365079365079, 115.5, -0.09170305676855896)",0.15079365079365079,115.5,-0.09170305676855896
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Zeegezicht bij Les Saintes-Maries-de-la-Mer - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Zeegezicht_bij_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,"(113, 138, 142)","[(113, 138, 142), (204, 207, 181), (82, 86, 50), (175, 197, 188), (39, 72, 96)]",113.0,138.0,142.0,"(0.5229885057471265, 127.5, -0.11462450592885376)",0.5229885057471265,127.5,-0.11462450592885376
Moscow,55.7504461,37.6174943,Van Gogh - Fischerboote bei Saintes-Maries1.jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Van_Gogh_-_Fischerboote_bei_Saintes-Maries1.jpeg/150px-Van_Gogh_-_Fischerboote_bei_Saintes-Maries1.jpeg,"(127, 129, 120)","[(127, 129, 121), (46, 51, 58), (207, 201, 146), (188, 183, 196), (93, 53, 62)]",127.0,129.0,120.0,"(0.20370370370370372, 124.5, -0.03643724696356275)",0.20370370370370372,124.5,-0.03643724696356275
Amsterdam,52.3727598,4.8936041,Vincent van Gogh - Vissersboten op het strand van Les Saintes-Maries-de-la-Mer - Google Art Project.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Vincent_van_Gogh_-_Vissersboten_op_het_strand_van_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg/150px-Vincent_van_Gogh_-_Vissersboten_op_het_strand_van_Les_Saintes-Maries-de-la-Mer_-_Google_Art_Project.jpg,"(155, 157, 141)","[(156, 158, 141), (38, 46, 56), (110, 95, 57), (93, 44, 27), (218, 215, 177)]",155.0,157.0,141.0,"(0.1875, 149.0, -0.05405405405405406)",0.1875,149.0,-0.05405405405405406
